Participant	Frame	Preview	Sign	Pre_Target_Skip	FFD_ms	GD_ms	TRT_ms	Reading_Scores	AOA	Group
24	30	COR	Identical	0	261	746	1068	371	4	Deaf
24	31	SIGN	HL	0	NA	NA	0	371	4	Deaf
24	32	UNR	Unrelated	0	331	331	654	371	4	Deaf
24	33	COR	Identical	0	204	204	348	371	4	Deaf
24	34	SIGN	HL	0	160	1362	1397	371	4	Deaf
24	35	UNR	Unrelated	0	262	965	965	371	4	Deaf
24	36	COR	Identical	0	194	450	450	371	4	Deaf
24	37	SIGN	HLM	0	978	978	1113	371	4	Deaf
24	38	UNR	Unrelated	0	380	538	538	371	4	Deaf
24	39	COR	Identical	0	162	424	424	371	4	Deaf
24	40	SIGN	HL	0	494	1059	1059	371	4	Deaf
24	41	UNR	Unrelated	0	160	160	256	371	4	Deaf
24	42	COR	Identical	1	192	580	883	371	4	Deaf
24	43	SIGN	HM	0	265	690	1000	371	4	Deaf
24	44	UNR	Unrelated	0	161	1015	1187	371	4	Deaf
24	45	COR	Identical	0	178	572	1025	371	4	Deaf
24	46	SIGN	HM	0	514	882	882	371	4	Deaf
24	47	UNR	Unrelated	0	883	883	883	371	4	Deaf
24	48	COR	Identical	0	212	212	531	371	4	Deaf
24	49	SIGN	HM	0	357	357	1867	371	4	Deaf
24	50	UNR	Unrelated	0	259	797	1128	371	4	Deaf
24	51	COR	Identical	0	92	224	224	371	4	Deaf
24	52	SIGN	HM	1	160	1016	2168	371	4	Deaf
24	53	UNR	Unrelated	0	72	434	999	371	4	Deaf
24	54	COR	Identical	0	297	297	561	371	4	Deaf
24	55	SIGN	HM	0	250	623	835	371	4	Deaf
24	56	UNR	Unrelated	0	212	1090	1163	371	4	Deaf
24	57	COR	Identical	0	243	243	243	371	4	Deaf
24	58	SIGN	HM	0	419	1094	1199	371	4	Deaf
24	59	UNR	Unrelated	0	388	388	388	371	4	Deaf
24	60	COR	Identical	0	192	608	1042	371	4	Deaf
24	61	SIGN	HLM	0	518	1242	1242	371	4	Deaf
24	62	UNR	Unrelated	1	454	811	1145	371	4	Deaf
24	63	COR	Identical	0	193	193	193	371	4	Deaf
24	64	SIGN	HLM	0	189	586	793	371	4	Deaf
24	65	UNR	Unrelated	0	337	337	1694	371	4	Deaf
24	66	COR	Identical	0	430	430	642	371	4	Deaf
24	67	SIGN	HLM	0	503	503	1678	371	4	Deaf
24	68	UNR	Unrelated	0	823	823	823	371	4	Deaf
24	69	COR	Identical	1	265	265	535	371	4	Deaf
24	70	SIGN	HLM	0	151	151	370	371	4	Deaf
24	71	UNR	Unrelated	0	871	1164	1202	371	4	Deaf
24	72	COR	Identical	0	320	320	320	371	4	Deaf
24	73	SIGN	LM	0	129	129	886	371	4	Deaf
24	74	UNR	Unrelated	0	178	488	749	371	4	Deaf
24	75	COR	Identical	1	330	330	2367	371	4	Deaf
24	76	SIGN	HLM	0	483	483	843	371	4	Deaf
24	77	UNR	Unrelated	0	122	779	779	371	4	Deaf
24	78	COR	Identical	0	694	694	694	371	4	Deaf
24	79	SIGN	HL	0	36	36	926	371	4	Deaf
24	80	UNR	Unrelated	0	381	647	878	371	4	Deaf
25	1	COR	Identical	0	264	264	813	291	0	Deaf
25	2	SIGN	LM	0	292	292	898	291	0	Deaf
25	3	UNR	Unrelated	0	383	383	1397	291	0	Deaf
25	4	COR	Identical	1	192	393	890	291	0	Deaf
25	5	SIGN	LM	0	544	544	3193	291	0	Deaf
25	6	UNR	Unrelated	0	495	495	2401	291	0	Deaf
25	7	COR	Identical	0	270	270	270	291	0	Deaf
25	8	SIGN	LM	0	433	433	620	291	0	Deaf
25	9	UNR	Unrelated	0	462	462	1993	291	0	Deaf
25	10	COR	Identical	1	363	363	455	291	0	Deaf
25	11	SIGN	LM	0	188	188	1048	291	0	Deaf
25	12	UNR	Unrelated	0	451	704	1879	291	0	Deaf
25	13	COR	Identical	0	382	382	1085	291	0	Deaf
25	14	SIGN	LM	0	269	601	818	291	0	Deaf
25	15	UNR	Unrelated	0	324	728	1689	291	0	Deaf
25	16	COR	Identical	0	357	357	1067	291	0	Deaf
25	17	SIGN	LM	0	599	599	2172	291	0	Deaf
25	18	UNR	Unrelated	0	523	523	1376	291	0	Deaf
25	19	COR	Identical	0	229	229	229	291	0	Deaf
25	20	SIGN	LM	0	553	553	1434	291	0	Deaf
25	21	UNR	Unrelated	0	343	1047	1263	291	0	Deaf
25	22	COR	Identical	0	383	383	1378	291	0	Deaf
25	23	SIGN	HL	0	151	756	956	291	0	Deaf
25	24	UNR	Unrelated	0	499	499	1095	291	0	Deaf
25	25	COR	Identical	0	295	295	867	291	0	Deaf
25	26	SIGN	HL	0	317	682	1743	291	0	Deaf
25	27	UNR	Unrelated	0	336	336	1270	291	0	Deaf
25	28	COR	Identical	0	248	978	1148	291	0	Deaf
25	29	SIGN	HL	0	577	577	1745	291	0	Deaf
25	30	UNR	Unrelated	0	224	415	1453	291	0	Deaf
25	31	COR	Identical	0	240	240	466	291	0	Deaf
25	32	SIGN	HL	0	338	501	501	291	0	Deaf
25	33	UNR	Unrelated	0	336	336	834	291	0	Deaf
25	34	COR	Identical	0	248	248	550	291	0	Deaf
25	35	SIGN	HL	0	367	674	1393	291	0	Deaf
25	36	UNR	Unrelated	0	419	419	952	291	0	Deaf
25	37	COR	Identical	1	246	501	807	291	0	Deaf
25	38	SIGN	HL	0	253	253	657	291	0	Deaf
25	39	UNR	Unrelated	0	191	191	878	291	0	Deaf
25	40	COR	Identical	0	330	330	535	291	0	Deaf
25	41	SIGN	HM	1	337	488	1274	291	0	Deaf
25	42	UNR	Unrelated	1	217	217	1172	291	0	Deaf
25	43	COR	Identical	0	306	306	551	291	0	Deaf
25	44	SIGN	HM	0	620	620	1719	291	0	Deaf
25	45	UNR	Unrelated	0	260	260	627	291	0	Deaf
25	46	COR	Identical	0	229	229	892	291	0	Deaf
25	47	SIGN	HM	1	170	170	1857	291	0	Deaf
25	48	UNR	Unrelated	0	435	435	2201	291	0	Deaf
25	49	COR	Identical	0	354	354	646	291	0	Deaf
25	50	SIGN	HM	0	272	272	451	291	0	Deaf
25	51	UNR	Unrelated	0	264	264	1570	291	0	Deaf
25	52	COR	Identical	0	209	209	436	291	0	Deaf
25	53	SIGN	HM	0	556	556	1398	291	0	Deaf
25	54	UNR	Unrelated	0	238	238	1024	291	0	Deaf
25	55	COR	Identical	0	311	311	518	291	0	Deaf
25	56	SIGN	HM	1	279	852	2023	291	0	Deaf
25	57	UNR	Unrelated	0	476	476	918	291	0	Deaf
25	58	COR	Identical	0	247	443	979	291	0	Deaf
25	59	SIGN	HM	0	205	313	1416	291	0	Deaf
25	60	UNR	Unrelated	0	420	420	1454	291	0	Deaf
25	61	COR	Identical	1	275	275	275	291	0	Deaf
25	62	SIGN	HLM	0	328	328	654	291	0	Deaf
25	63	UNR	Unrelated	0	427	427	2136	291	0	Deaf
25	64	COR	Identical	0	389	389	634	291	0	Deaf
25	65	SIGN	HLM	0	250	690	1356	291	0	Deaf
25	66	UNR	Unrelated	0	96	96	787	291	0	Deaf
25	67	COR	Identical	0	291	291	460	291	0	Deaf
25	68	SIGN	HLM	0	368	810	1329	291	0	Deaf
25	69	UNR	Unrelated	0	291	477	657	291	0	Deaf
25	70	COR	Identical	1	342	342	851	291	0	Deaf
25	71	SIGN	HLM	0	523	523	1098	291	0	Deaf
25	72	UNR	Unrelated	0	470	1066	1432	291	0	Deaf
25	73	COR	Identical	0	337	337	513	291	0	Deaf
25	74	SIGN	HLM	1	321	321	1329	291	0	Deaf
25	75	UNR	Unrelated	1	356	1588	1740	291	0	Deaf
25	76	COR	Identical	1	291	291	538	291	0	Deaf
25	77	SIGN	HLM	1	663	663	1303	291	0	Deaf
25	78	UNR	Unrelated	0	410	410	958	291	0	Deaf
25	79	COR	Identical	0	228	228	580	291	0	Deaf
25	80	SIGN	HLM	0	677	677	1862	291	0	Deaf
26	1	UNR	Unrelated	0	774	1087	1305	331	4	Deaf
26	2	COR	Identical	0	189	189	219	331	4	Deaf
26	3	SIGN	LM	0	380	380	508	331	4	Deaf
26	4	UNR	Unrelated	1	150	150	150	331	4	Deaf
26	5	COR	Identical	0	219	219	288	331	4	Deaf
26	6	SIGN	LM	0	424	424	659	331	4	Deaf
26	7	UNR	Unrelated	1	725	906	1318	331	4	Deaf
26	8	COR	Identical	0	201	414	414	331	4	Deaf
26	9	SIGN	LM	0	186	512	878	331	4	Deaf
26	10	UNR	Unrelated	0	301	743	860	331	4	Deaf
26	11	COR	Identical	0	144	144	144	331	4	Deaf
26	12	SIGN	LM	0	105	620	620	331	4	Deaf
26	13	UNR	Unrelated	0	463	463	463	331	4	Deaf
26	14	COR	Identical	0	230	544	544	331	4	Deaf
26	15	SIGN	LM	1	472	730	730	331	4	Deaf
26	16	UNR	Unrelated	1	186	186	343	331	4	Deaf
26	17	COR	Identical	0	179	179	179	331	4	Deaf
26	18	SIGN	LM	0	233	233	351	331	4	Deaf
26	19	UNR	Unrelated	0	320	610	610	331	4	Deaf
26	20	COR	Identical	0	153	410	537	331	4	Deaf
26	21	SIGN	HL	1	590	590	590	331	4	Deaf
26	22	UNR	Unrelated	0	183	183	1054	331	4	Deaf
26	23	COR	Identical	0	202	202	202	331	4	Deaf
26	24	SIGN	HL	0	180	300	300	331	4	Deaf
26	25	UNR	Unrelated	0	234	1007	2174	331	4	Deaf
26	26	COR	Identical	0	247	247	247	331	4	Deaf
26	27	SIGN	HLM	0	533	533	817	331	4	Deaf
26	28	UNR	Unrelated	0	325	743	743	331	4	Deaf
26	29	COR	Identical	0	341	537	537	331	4	Deaf
26	30	SIGN	HL	1	654	654	1313	331	4	Deaf
26	31	UNR	Unrelated	0	327	551	551	331	4	Deaf
26	32	COR	Identical	0	270	270	497	331	4	Deaf
26	33	SIGN	HL	0	251	251	445	331	4	Deaf
26	34	UNR	Unrelated	0	453	604	604	331	4	Deaf
26	35	COR	Identical	0	176	176	176	331	4	Deaf
26	36	SIGN	HL	1	369	858	1346	331	4	Deaf
26	37	UNR	Unrelated	0	682	682	1044	331	4	Deaf
26	38	COR	Identical	0	217	217	217	331	4	Deaf
26	39	SIGN	HL	1	360	755	755	331	4	Deaf
26	40	UNR	Unrelated	0	192	192	459	331	4	Deaf
26	41	COR	Identical	0	200	374	817	331	4	Deaf
26	42	SIGN	HM	0	751	1437	1951	331	4	Deaf
26	43	UNR	Unrelated	0	267	267	1008	331	4	Deaf
26	44	COR	Identical	0	263	531	531	331	4	Deaf
26	45	SIGN	HM	0	432	432	432	331	4	Deaf
26	46	UNR	Unrelated	0	330	515	1067	331	4	Deaf
26	47	COR	Identical	1	209	209	807	331	4	Deaf
26	48	SIGN	HM	1	468	468	648	331	4	Deaf
26	49	UNR	Unrelated	0	432	432	432	331	4	Deaf
26	50	COR	Identical	0	210	210	383	331	4	Deaf
26	51	SIGN	HM	0	207	1174	1174	331	4	Deaf
26	52	UNR	Unrelated	1	596	596	951	331	4	Deaf
26	53	COR	Identical	0	202	202	390	331	4	Deaf
26	54	SIGN	HM	0	270	535	535	331	4	Deaf
26	55	UNR	Unrelated	0	236	236	1154	331	4	Deaf
26	56	COR	Identical	0	330	330	330	331	4	Deaf
26	57	SIGN	HM	0	269	588	588	331	4	Deaf
26	58	UNR	Unrelated	0	200	200	388	331	4	Deaf
26	59	COR	Identical	0	240	240	240	331	4	Deaf
26	60	SIGN	HM	0	156	474	474	331	4	Deaf
26	61	UNR	Unrelated	1	593	1335	1335	331	4	Deaf
26	62	COR	Identical	0	251	251	251	331	4	Deaf
26	63	SIGN	LM	0	185	406	406	331	4	Deaf
26	64	UNR	Unrelated	1	466	823	823	331	4	Deaf
26	65	COR	Identical	0	228	228	690	331	4	Deaf
26	66	SIGN	HLM	0	649	787	847	331	4	Deaf
26	67	UNR	Unrelated	0	227	420	420	331	4	Deaf
26	68	COR	Identical	1	141	141	141	331	4	Deaf
26	69	SIGN	HL	0	110	110	571	331	4	Deaf
26	70	UNR	Unrelated	1	550	550	550	331	4	Deaf
26	71	COR	Identical	0	273	273	273	331	4	Deaf
26	72	SIGN	HLM	0	333	333	333	331	4	Deaf
26	73	UNR	Unrelated	0	484	484	629	331	4	Deaf
26	74	COR	Identical	0	185	185	185	331	4	Deaf
26	75	SIGN	HLM	0	149	149	912	331	4	Deaf
26	76	UNR	Unrelated	0	527	702	702	331	4	Deaf
26	77	COR	Identical	0	233	407	407	331	4	Deaf
26	78	SIGN	HLM	0	335	432	432	331	4	Deaf
26	79	UNR	Unrelated	0	248	481	696	331	4	Deaf
26	80	COR	Identical	0	216	216	216	331	4	Deaf
27	1	SIGN	LM	0	NA	NA	0	327	13	Deaf
27	2	UNR	Unrelated	0	NA	NA	0	327	13	Deaf
27	3	COR	Identical	0	213	213	213	327	13	Deaf
27	4	SIGN	LM	0	238	238	238	327	13	Deaf
27	5	UNR	Unrelated	0	342	342	342	327	13	Deaf
27	6	COR	Identical	0	NA	NA	0	327	13	Deaf
27	7	SIGN	LM	0	329	329	490	327	13	Deaf
27	8	UNR	Unrelated	0	256	256	379	327	13	Deaf
27	9	COR	Identical	0	NA	NA	0	327	13	Deaf
27	10	SIGN	LM	0	246	246	246	327	13	Deaf
27	11	UNR	Unrelated	0	576	1554	1554	327	13	Deaf
27	12	COR	Identical	1	368	1068	1068	327	13	Deaf
27	13	SIGN	LM	0	239	239	239	327	13	Deaf
27	14	UNR	Unrelated	0	286	286	286	327	13	Deaf
27	15	COR	Identical	1	394	394	394	327	13	Deaf
27	16	SIGN	LM	0	338	338	338	327	13	Deaf
27	17	UNR	Unrelated	0	527	527	527	327	13	Deaf
27	18	COR	Identical	0	290	290	290	327	13	Deaf
27	19	SIGN	LM	1	225	225	225	327	13	Deaf
27	20	UNR	Unrelated	0	252	252	252	327	13	Deaf
27	21	COR	Identical	0	279	279	279	327	13	Deaf
27	22	SIGN	HL	0	329	485	607	327	13	Deaf
27	23	UNR	Unrelated	0	202	202	202	327	13	Deaf
27	24	COR	Identical	0	328	328	328	327	13	Deaf
27	25	SIGN	HL	1	176	176	176	327	13	Deaf
27	26	UNR	Unrelated	0	248	248	678	327	13	Deaf
27	27	COR	Identical	0	274	274	274	327	13	Deaf
27	28	SIGN	HL	0	536	536	814	327	13	Deaf
27	29	UNR	Unrelated	0	263	263	263	327	13	Deaf
27	30	COR	Identical	0	203	203	203	327	13	Deaf
27	31	SIGN	HL	0	284	284	284	327	13	Deaf
27	32	UNR	Unrelated	0	226	226	226	327	13	Deaf
27	33	COR	Identical	0	347	347	347	327	13	Deaf
27	34	SIGN	HL	0	NA	NA	0	327	13	Deaf
27	35	UNR	Unrelated	0	287	287	287	327	13	Deaf
27	36	COR	Identical	0	263	263	263	327	13	Deaf
27	37	SIGN	HLM	0	300	300	300	327	13	Deaf
27	38	UNR	Unrelated	0	212	212	212	327	13	Deaf
27	39	COR	Identical	0	30	30	30	327	13	Deaf
27	40	SIGN	HL	0	181	414	414	327	13	Deaf
27	41	UNR	Unrelated	0	261	261	261	327	13	Deaf
27	42	COR	Identical	1	163	163	163	327	13	Deaf
27	43	SIGN	HM	0	392	392	392	327	13	Deaf
27	44	UNR	Unrelated	0	339	339	339	327	13	Deaf
27	45	COR	Identical	0	357	357	357	327	13	Deaf
27	46	SIGN	HM	0	229	439	439	327	13	Deaf
27	47	UNR	Unrelated	1	331	331	331	327	13	Deaf
27	48	COR	Identical	1	155	155	155	327	13	Deaf
27	49	SIGN	HM	1	317	317	317	327	13	Deaf
27	50	UNR	Unrelated	0	202	202	202	327	13	Deaf
27	51	COR	Identical	0	242	533	597	327	13	Deaf
27	52	SIGN	HM	0	218	1381	1479	327	13	Deaf
27	53	UNR	Unrelated	0	152	152	152	327	13	Deaf
27	54	COR	Identical	0	308	308	308	327	13	Deaf
27	55	SIGN	HM	0	442	959	1158	327	13	Deaf
27	56	UNR	Unrelated	1	161	161	161	327	13	Deaf
27	57	COR	Identical	0	152	152	354	327	13	Deaf
27	58	SIGN	HM	0	271	271	271	327	13	Deaf
27	59	UNR	Unrelated	0	334	334	334	327	13	Deaf
27	60	COR	Identical	0	NA	NA	0	327	13	Deaf
27	61	SIGN	HLM	0	424	424	424	327	13	Deaf
27	62	UNR	Unrelated	0	469	469	683	327	13	Deaf
27	63	COR	Identical	0	246	246	246	327	13	Deaf
27	64	SIGN	HLM	1	608	608	608	327	13	Deaf
27	65	UNR	Unrelated	0	350	350	350	327	13	Deaf
27	66	COR	Identical	1	233	233	233	327	13	Deaf
27	67	SIGN	HLM	0	NA	NA	0	327	13	Deaf
27	68	UNR	Unrelated	0	310	310	310	327	13	Deaf
27	69	COR	Identical	1	NA	NA	0	327	13	Deaf
27	70	SIGN	HLM	0	330	330	330	327	13	Deaf
27	71	UNR	Unrelated	0	191	451	451	327	13	Deaf
27	72	COR	Identical	0	428	428	428	327	13	Deaf
27	73	SIGN	LM	0	168	168	168	327	13	Deaf
27	74	UNR	Unrelated	0	NA	NA	0	327	13	Deaf
27	75	COR	Identical	0	212	212	212	327	13	Deaf
27	76	SIGN	HLM	1	140	140	140	327	13	Deaf
27	77	UNR	Unrelated	0	290	290	290	327	13	Deaf
27	78	COR	Identical	0	535	535	535	327	13	Deaf
27	79	SIGN	HL	0	174	174	174	327	13	Deaf
27	80	UNR	Unrelated	0	110	110	343	327	13	Deaf
28	1	COR	Identical	0	168	168	168	192	5	Deaf
28	2	SIGN	LM	0	385	385	385	192	5	Deaf
28	3	UNR	Unrelated	0	354	828	1748	192	5	Deaf
28	4	COR	Identical	0	479	699	699	192	5	Deaf
28	5	SIGN	LM	1	352	603	603	192	5	Deaf
28	6	UNR	Unrelated	0	356	356	506	192	5	Deaf
28	7	COR	Identical	0	256	256	256	192	5	Deaf
28	8	SIGN	LM	0	242	609	792	192	5	Deaf
28	9	UNR	Unrelated	0	179	764	1478	192	5	Deaf
28	10	COR	Identical	0	199	387	387	192	5	Deaf
28	11	SIGN	LM	0	159	279	557	192	5	Deaf
28	12	UNR	Unrelated	1	617	857	1077	192	5	Deaf
28	13	COR	Identical	0	243	243	243	192	5	Deaf
28	14	SIGN	LM	0	216	216	677	192	5	Deaf
28	15	UNR	Unrelated	0	221	449	757	192	5	Deaf
28	16	COR	Identical	0	464	464	464	192	5	Deaf
28	17	SIGN	LM	1	918	918	2494	192	5	Deaf
28	18	UNR	Unrelated	0	466	653	653	192	5	Deaf
28	19	COR	Identical	0	188	421	421	192	5	Deaf
28	20	SIGN	LM	0	178	178	178	192	5	Deaf
28	21	UNR	Unrelated	1	328	328	1475	192	5	Deaf
28	22	COR	Identical	0	207	690	690	192	5	Deaf
28	23	SIGN	HL	0	252	710	710	192	5	Deaf
28	24	UNR	Unrelated	0	447	447	447	192	5	Deaf
28	25	COR	Identical	0	328	538	538	192	5	Deaf
28	26	SIGN	HL	0	548	548	548	192	5	Deaf
28	27	UNR	Unrelated	0	231	348	483	192	5	Deaf
28	28	COR	Identical	0	227	438	438	192	5	Deaf
28	29	SIGN	HL	1	289	559	559	192	5	Deaf
28	30	UNR	Unrelated	0	618	827	827	192	5	Deaf
28	31	COR	Identical	0	146	265	265	192	5	Deaf
28	32	SIGN	HL	0	353	669	1128	192	5	Deaf
28	33	UNR	Unrelated	0	610	610	1248	192	5	Deaf
28	34	COR	Identical	0	224	364	364	192	5	Deaf
28	35	SIGN	HL	0	231	231	231	192	5	Deaf
28	36	UNR	Unrelated	0	329	542	542	192	5	Deaf
28	37	COR	Identical	0	193	399	399	192	5	Deaf
28	38	SIGN	HL	0	240	240	604	192	5	Deaf
28	39	UNR	Unrelated	1	202	817	817	192	5	Deaf
28	40	COR	Identical	0	263	670	1408	192	5	Deaf
28	41	SIGN	HM	0	329	329	749	192	5	Deaf
28	42	UNR	Unrelated	1	198	333	534	192	5	Deaf
28	43	COR	Identical	0	471	622	622	192	5	Deaf
28	44	SIGN	HM	0	589	757	757	192	5	Deaf
28	45	UNR	Unrelated	0	232	232	232	192	5	Deaf
28	46	COR	Identical	0	194	359	359	192	5	Deaf
28	47	SIGN	HM	1	468	468	942	192	5	Deaf
28	48	UNR	Unrelated	0	217	217	217	192	5	Deaf
28	49	COR	Identical	0	232	691	691	192	5	Deaf
28	50	SIGN	HM	0	713	877	877	192	5	Deaf
28	51	UNR	Unrelated	0	287	513	733	192	5	Deaf
28	52	COR	Identical	0	228	470	470	192	5	Deaf
28	53	SIGN	HM	0	328	328	328	192	5	Deaf
28	54	UNR	Unrelated	0	203	863	1520	192	5	Deaf
28	55	COR	Identical	0	229	380	380	192	5	Deaf
28	56	SIGN	HM	0	428	678	678	192	5	Deaf
28	57	UNR	Unrelated	0	570	570	777	192	5	Deaf
28	58	COR	Identical	0	415	663	1072	192	5	Deaf
28	59	SIGN	HM	0	553	553	1157	192	5	Deaf
28	60	UNR	Unrelated	1	264	440	714	192	5	Deaf
28	61	COR	Identical	0	296	740	740	192	5	Deaf
28	62	SIGN	HLM	0	140	140	591	192	5	Deaf
28	63	UNR	Unrelated	0	491	645	645	192	5	Deaf
28	64	COR	Identical	1	387	387	1009	192	5	Deaf
28	65	SIGN	HLM	1	522	717	717	192	5	Deaf
28	66	UNR	Unrelated	0	153	153	519	192	5	Deaf
28	67	COR	Identical	0	223	490	490	192	5	Deaf
28	68	SIGN	HLM	0	219	414	414	192	5	Deaf
28	69	UNR	Unrelated	0	168	617	617	192	5	Deaf
28	70	COR	Identical	0	210	210	210	192	5	Deaf
28	71	SIGN	HLM	0	283	461	461	192	5	Deaf
28	72	UNR	Unrelated	0	431	708	708	192	5	Deaf
28	73	COR	Identical	0	178	178	178	192	5	Deaf
28	74	SIGN	HLM	0	327	535	535	192	5	Deaf
28	75	UNR	Unrelated	0	535	696	1294	192	5	Deaf
28	76	COR	Identical	0	375	375	375	192	5	Deaf
28	77	SIGN	HLM	0	425	657	1147	192	5	Deaf
28	78	UNR	Unrelated	0	241	650	1617	192	5	Deaf
28	79	COR	Identical	1	194	419	419	192	5	Deaf
28	80	SIGN	HLM	0	267	506	506	192	5	Deaf
29	1	UNR	Unrelated	0	270	543	1036	353	7	Deaf
29	2	COR	Identical	0	244	389	962	353	7	Deaf
29	3	SIGN	LM	0	263	446	917	353	7	Deaf
29	4	UNR	Unrelated	1	129	129	1034	353	7	Deaf
29	5	COR	Identical	0	229	229	590	353	7	Deaf
29	6	SIGN	LM	0	277	369	1224	353	7	Deaf
29	7	UNR	Unrelated	1	384	384	2356	353	7	Deaf
29	8	COR	Identical	0	248	248	788	353	7	Deaf
29	9	SIGN	LM	0	370	485	1909	353	7	Deaf
29	10	UNR	Unrelated	0	146	146	1406	353	7	Deaf
29	11	COR	Identical	0	208	424	761	353	7	Deaf
29	12	SIGN	LM	0	253	847	1774	353	7	Deaf
29	13	UNR	Unrelated	1	229	492	2644	353	7	Deaf
29	14	COR	Identical	0	225	465	1145	353	7	Deaf
29	15	SIGN	LM	0	185	185	1525	353	7	Deaf
29	16	UNR	Unrelated	1	169	169	1270	353	7	Deaf
29	17	COR	Identical	0	115	115	1374	353	7	Deaf
29	18	SIGN	LM	0	600	600	924	353	7	Deaf
29	19	UNR	Unrelated	0	191	191	803	353	7	Deaf
29	20	COR	Identical	0	255	255	551	353	7	Deaf
29	21	SIGN	HL	0	223	428	1345	353	7	Deaf
29	22	UNR	Unrelated	0	193	314	1732	353	7	Deaf
29	23	COR	Identical	0	311	615	695	353	7	Deaf
29	24	SIGN	HL	1	233	233	1941	353	7	Deaf
29	25	UNR	Unrelated	0	238	354	1227	353	7	Deaf
29	26	COR	Identical	0	274	729	2360	353	7	Deaf
29	27	SIGN	HLM	0	214	339	760	353	7	Deaf
29	28	UNR	Unrelated	0	182	531	2259	353	7	Deaf
29	29	COR	Identical	0	227	227	1303	353	7	Deaf
29	30	SIGN	HL	0	240	564	1534	353	7	Deaf
29	31	UNR	Unrelated	0	250	250	1764	353	7	Deaf
29	32	COR	Identical	0	185	185	577	353	7	Deaf
29	33	SIGN	HL	0	171	171	289	353	7	Deaf
29	34	UNR	Unrelated	0	167	342	750	353	7	Deaf
29	35	COR	Identical	0	234	234	356	353	7	Deaf
29	36	SIGN	HL	0	338	727	1416	353	7	Deaf
29	37	UNR	Unrelated	1	285	392	1507	353	7	Deaf
29	38	COR	Identical	0	216	431	646	353	7	Deaf
29	39	SIGN	HL	0	319	319	319	353	7	Deaf
29	40	UNR	Unrelated	0	155	155	1444	353	7	Deaf
29	41	COR	Identical	0	274	274	759	353	7	Deaf
29	42	SIGN	HM	1	212	212	1355	353	7	Deaf
29	43	UNR	Unrelated	0	285	460	1423	353	7	Deaf
29	44	COR	Identical	0	343	485	1191	353	7	Deaf
29	45	SIGN	HM	0	262	357	830	353	7	Deaf
29	46	UNR	Unrelated	0	210	697	981	353	7	Deaf
29	47	COR	Identical	0	214	214	540	353	7	Deaf
29	48	SIGN	HM	1	238	238	1449	353	7	Deaf
29	49	UNR	Unrelated	0	367	367	1175	353	7	Deaf
29	50	COR	Identical	0	313	454	1265	353	7	Deaf
29	51	SIGN	HM	0	330	642	1988	353	7	Deaf
29	52	UNR	Unrelated	1	326	629	1428	353	7	Deaf
29	53	COR	Identical	0	223	223	355	353	7	Deaf
29	54	SIGN	HM	0	244	244	970	353	7	Deaf
29	55	UNR	Unrelated	1	262	262	711	353	7	Deaf
29	56	COR	Identical	0	138	138	1721	353	7	Deaf
29	57	SIGN	HM	0	30	30	832	353	7	Deaf
29	58	UNR	Unrelated	0	205	420	909	353	7	Deaf
29	59	COR	Identical	0	240	240	500	353	7	Deaf
29	60	SIGN	HM	1	233	463	1368	353	7	Deaf
29	61	UNR	Unrelated	0	365	678	1355	353	7	Deaf
29	62	COR	Identical	0	285	285	633	353	7	Deaf
29	63	SIGN	LM	0	207	644	1291	353	7	Deaf
29	64	UNR	Unrelated	0	280	519	1451	353	7	Deaf
29	65	COR	Identical	0	160	160	453	353	7	Deaf
29	66	SIGN	HLM	0	373	373	1199	353	7	Deaf
29	67	UNR	Unrelated	0	147	147	147	353	7	Deaf
29	68	COR	Identical	0	191	470	1008	353	7	Deaf
29	69	SIGN	HL	0	278	409	1289	353	7	Deaf
29	70	UNR	Unrelated	1	146	146	1233	353	7	Deaf
29	71	COR	Identical	0	187	187	1145	353	7	Deaf
29	72	SIGN	HLM	0	162	162	1208	353	7	Deaf
29	73	UNR	Unrelated	0	221	221	1512	353	7	Deaf
29	74	COR	Identical	0	451	451	982	353	7	Deaf
29	75	SIGN	HLM	0	238	511	1499	353	7	Deaf
29	76	UNR	Unrelated	0	298	298	669	353	7	Deaf
29	77	COR	Identical	0	238	238	865	353	7	Deaf
29	78	SIGN	HLM	0	220	583	2519	353	7	Deaf
29	79	UNR	Unrelated	0	468	468	1162	353	7	Deaf
29	80	COR	Identical	0	204	204	816	353	7	Deaf
30	1	SIGN	LM	0	186	352	352	228	6	Deaf
30	2	UNR	Unrelated	0	279	279	505	228	6	Deaf
30	3	COR	Identical	0	152	152	152	228	6	Deaf
30	4	SIGN	LM	1	339	725	725	228	6	Deaf
30	5	UNR	Unrelated	1	228	228	783	228	6	Deaf
30	6	COR	Identical	0	291	291	291	228	6	Deaf
30	7	SIGN	LM	0	306	961	961	228	6	Deaf
30	8	UNR	Unrelated	0	200	200	413	228	6	Deaf
30	9	COR	Identical	0	152	484	735	228	6	Deaf
30	10	SIGN	LM	1	202	436	1088	228	6	Deaf
30	11	UNR	Unrelated	0	282	282	1067	228	6	Deaf
30	12	COR	Identical	0	232	373	466	228	6	Deaf
30	13	SIGN	LM	0	283	679	679	228	6	Deaf
30	14	UNR	Unrelated	0	215	830	2009	228	6	Deaf
30	15	COR	Identical	0	215	445	723	228	6	Deaf
30	16	SIGN	LM	1	190	417	982	228	6	Deaf
